Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
14.37,2.23,1.98,25.94,-1.0,2.5,-1,1.97,-1.0,1.96,0.17,0.27,22.22,10000,10,0.74,0.22
38.04,1.69,1.57,40.68,4.17,2.96,10,1.57,0.36000001430511475,1.54,0.14,0.42,26.67,12000,20,0.59,0.09
52.85,1.31,1.35,50.34,3.99,3.44,10,1.34,0.5799999833106995,1.23,0.12,0.55,31.11,14000,30,0.5,0.06
64.51,1.01,1.11,60.0,3.63,3.91,10,1.11,0.6899999976158142,1.01,0.1,0.63,35.56,16000,40,0.4,0.04
73.16,0.77,0.99,64.54,3.45,4.39,10,0.99,0.7300000190734863,0.89,0.09,0.68,40.0,18000,50,0.35,0.03
79.15,0.6,0.89,67.9,3.34,4.85,10,0.89,0.75,0.8,0.08,0.71,44.44,20000,60,0.32,0.02
83.74,0.48,0.8,71.98,3.16,5.32,10,0.8,0.7300000190734863,0.66,0.07,0.76,48.89,22000,70,0.28,0.02
86.94,0.39,0.75,73.74,2.82,5.78,10,0.75,0.7599999904632568,0.59,0.07,0.78,53.33,24000,80,0.26,0.02
89.55,0.31,0.75,75.04,2.58,6.27,10,0.75,0.7400000095367432,0.48,0.06,0.83,57.78,26000,90,0.25,0.02
91.36,0.26,0.75,75.82,2.3,6.74,10,0.76,0.7900000214576721,0.43,0.06,0.84,62.22,28000,100,0.24,0.02
92.72,0.22,0.79,76.12,2.04,7.21,10,0.79,0.75,0.39,0.05,0.86,66.67,30000,110,0.24,0.02
93.56,0.19,0.75,77.7,1.87,7.64,10,0.75,0.75,0.35,0.05,0.87,71.11,32000,120,0.22,0.01
94.68,0.16,0.74,78.42,1.61,8.13,10,0.74,0.75,0.32,0.05,0.88,75.56,34000,130,0.22,0.01
95.31,0.14,0.73,80.38,1.37,8.6,10,0.74,0.7099999785423279,0.25,0.04,0.91,80.0,36000,140,0.2,0.01
95.89,0.13,0.71,79.98,1.14,9.06,10,0.71,0.7400000095367432,0.26,0.04,0.9,84.44,38000,150,0.2,0.01
96.13,0.12,0.72,80.78,0.96,9.53,10,0.73,0.7099999785423279,0.24,0.04,0.91,88.89,40000,160,0.19,0.01
96.3,0.11,0.77,81.24,0.68,10.01,10,0.77,0.7300000190734863,0.2,0.04,0.93,93.33,42000,170,0.19,0.01
96.43,0.11,0.71,82.34,0.46,10.45,10,0.72,0.699999988079071,0.2,0.04,0.93,97.78,44000,180,0.18,0.01
97.36,0.08,0.71,82.4,0.22,10.69,10,0.71,0.699999988079071,0.2,0.04,0.93,100.0,45000,190,0.18,0.01
