Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
12.26,2.29,2.16,20.08,-1.0,2.48,-1,2.16,-1.0,2.24,0.18,0.16,22.22,10000,10,0.8,0.28
32.48,1.83,1.6,40.66,3.98,2.95,10,1.6,0.07999999821186066,1.5,0.14,0.44,26.67,12000,20,0.59,0.1
49.53,1.39,1.39,49.72,3.86,3.42,10,1.4,0.6100000143051147,1.27,0.12,0.53,31.11,14000,30,0.5,0.07
60.99,1.1,1.16,57.76,3.57,3.89,10,1.16,0.6800000071525574,1.11,0.11,0.59,35.56,16000,40,0.42,0.04
70.44,0.84,0.97,65.66,3.33,4.35,10,0.97,0.699999988079071,0.9,0.09,0.67,40.0,18000,50,0.34,0.03
77.32,0.66,0.88,69.3,3.08,4.83,10,0.88,0.7599999904632568,0.78,0.08,0.72,44.44,20000,60,0.31,0.02
82.21,0.52,0.81,72.26,2.91,5.29,10,0.82,0.7599999904632568,0.66,0.07,0.76,48.89,22000,70,0.28,0.02
85.9,0.42,0.78,73.26,2.77,5.76,10,0.78,0.7699999809265137,0.66,0.07,0.77,53.33,24000,80,0.27,0.02
88.59,0.34,0.71,75.72,2.47,6.23,10,0.72,0.7599999904632568,0.51,0.06,0.81,57.78,26000,90,0.24,0.01
90.99,0.27,0.7,76.72,2.22,6.7,10,0.71,0.75,0.43,0.05,0.84,62.22,28000,100,0.23,0.01
92.53,0.22,0.72,77.38,2.01,7.18,10,0.72,0.7699999809265137,0.37,0.05,0.86,66.67,30000,110,0.23,0.01
93.71,0.19,0.73,78.88,1.83,7.64,10,0.73,0.7799999713897705,0.32,0.05,0.88,71.11,32000,120,0.21,0.01
94.66,0.16,0.68,79.44,1.59,8.13,10,0.68,0.7699999809265137,0.33,0.05,0.88,75.56,34000,130,0.21,0.01
95.32,0.14,0.69,80.14,1.35,8.59,10,0.69,0.75,0.3,0.05,0.89,80.0,36000,140,0.2,0.01
95.71,0.13,0.72,79.98,1.13,9.05,10,0.73,0.7699999809265137,0.27,0.04,0.9,84.44,38000,150,0.2,0.02
96.1,0.12,0.7,81.96,0.94,9.54,10,0.71,0.7599999904632568,0.21,0.04,0.92,88.89,40000,160,0.18,0.01
96.21,0.11,0.7,81.52,0.67,10.01,10,0.71,0.75,0.22,0.04,0.92,93.33,42000,170,0.18,0.01
96.46,0.11,0.73,82.54,0.47,10.47,10,0.73,0.7200000286102295,0.18,0.04,0.93,97.78,44000,180,0.17,0.01
97.21,0.09,0.72,83.8,0.23,10.71,10,0.72,0.75,0.17,0.04,0.94,100.0,45000,190,0.16,0.01
