Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
9.96,2.32,2.31,10.28,-1.0,1.6,-1,2.31,-1.0,2.3,0.18,0.12,22.22,10000,10,0.9,0.49
11.27,2.29,2.16,17.5,4.11,1.94,10,2.16,0.009999999776482582,2.2,0.18,0.16,26.67,12000,20,0.82,0.29
23.47,1.92,1.83,27.46,4.05,2.18,10,1.82,0.10999999940395355,1.83,0.16,0.27,31.11,14000,30,0.73,0.16
36.37,1.61,1.64,36.84,3.55,2.5,10,1.62,0.4000000059604645,1.6,0.15,0.38,35.56,16000,40,0.63,0.1
49.29,1.33,1.57,42.5,3.49,2.83,10,1.55,0.5,1.36,0.13,0.49,40.0,18000,50,0.57,0.09
61.25,1.08,1.21,55.92,3.19,3.14,10,1.2,0.5600000023841858,1.22,0.11,0.55,44.44,20000,60,0.44,0.05
71.3,0.83,1.14,60.3,2.91,3.4,10,1.12,0.6200000047683716,0.93,0.1,0.66,48.89,22000,70,0.4,0.04
78.2,0.64,1.05,63.8,2.8,3.7,10,1.04,0.699999988079071,0.79,0.09,0.71,53.33,24000,80,0.36,0.03
83.44,0.49,1.09,65.96,2.57,4.0,10,1.07,0.6899999976158142,0.64,0.08,0.76,57.78,26000,90,0.34,0.03
87.69,0.37,1.15,67.08,2.26,4.24,10,1.14,0.7099999785423279,0.52,0.07,0.8,62.22,28000,100,0.33,0.03
90.85,0.29,1.24,67.52,2.16,4.64,10,1.23,0.7200000286102295,0.42,0.07,0.84,66.67,30000,110,0.32,0.03
92.94,0.23,1.3,68.6,1.86,4.89,10,1.28,0.75,0.37,0.07,0.86,71.11,32000,120,0.31,0.03
94.6,0.19,1.37,69.02,1.61,5.24,10,1.35,0.7300000190734863,0.31,0.06,0.88,75.56,34000,130,0.31,0.03
95.52,0.16,1.38,69.52,1.46,5.39,10,1.36,0.75,0.29,0.06,0.89,80.0,36000,140,0.3,0.03
96.06,0.15,1.44,70.56,1.1,5.77,10,1.43,0.7400000095367432,0.25,0.06,0.91,84.44,38000,150,0.29,0.03
96.34,0.14,1.49,70.08,0.9,6.04,10,1.47,0.75,0.24,0.06,0.91,88.89,40000,160,0.3,0.03
96.47,0.14,1.51,71.5,0.72,6.37,10,1.49,0.7200000286102295,0.22,0.06,0.92,93.33,42000,170,0.28,0.03
96.53,0.13,1.44,71.78,0.49,6.63,10,1.43,0.7400000095367432,0.24,0.06,0.91,97.78,44000,180,0.28,0.03
97.15,0.11,1.52,71.84,0.23,6.83,10,1.5,0.7599999904632568,0.22,0.06,0.92,100.0,45000,190,0.28,0.03
