Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
10.04,2.32,2.3,10.84,-1.0,1.64,-1,2.3,-1.0,2.3,0.18,0.12,22.22,10000,10,0.89,0.48
13.98,2.24,2.01,22.38,4.18,1.9,10,2.01,0.009999999776482582,2.05,0.17,0.21,26.67,12000,20,0.78,0.21
28.48,1.82,1.75,31.78,3.91,2.23,10,1.74,0.2800000011920929,1.75,0.16,0.31,31.11,14000,30,0.68,0.13
42.83,1.49,1.46,45.2,3.68,2.51,10,1.45,0.46000000834465027,1.52,0.14,0.42,35.56,16000,40,0.55,0.07
55.87,1.2,1.33,51.42,3.42,2.8,10,1.31,0.5699999928474426,1.23,0.12,0.53,40.0,18000,50,0.49,0.06
66.48,0.95,1.13,59.22,3.19,3.12,10,1.11,0.6200000047683716,1.03,0.1,0.62,44.44,20000,60,0.41,0.04
74.61,0.73,1.09,62.18,3.02,3.5,10,1.07,0.6899999976158142,0.84,0.09,0.69,48.89,22000,70,0.38,0.04
80.46,0.58,1.04,64.98,2.83,3.75,10,1.02,0.7200000286102295,0.73,0.08,0.73,53.33,24000,80,0.35,0.03
85.13,0.45,1.06,65.56,2.52,4.01,10,1.04,0.7200000286102295,0.62,0.08,0.76,57.78,26000,90,0.34,0.03
88.85,0.35,1.11,67.5,2.33,4.3,10,1.1,0.699999988079071,0.51,0.07,0.81,62.22,28000,100,0.32,0.03
91.79,0.27,1.26,67.88,2.08,4.56,10,1.24,0.75,0.41,0.07,0.84,66.67,30000,110,0.32,0.04
93.59,0.22,1.37,68.32,1.91,4.94,10,1.35,0.75,0.34,0.07,0.87,71.11,32000,120,0.32,0.03
94.84,0.18,1.39,69.7,1.66,5.28,10,1.36,0.75,0.31,0.06,0.88,75.56,34000,130,0.3,0.03
95.78,0.16,1.41,70.64,1.38,5.54,10,1.39,0.75,0.26,0.06,0.9,80.0,36000,140,0.29,0.03
96.11,0.15,1.37,71.34,1.24,5.93,10,1.35,0.7699999809265137,0.27,0.06,0.9,84.44,38000,150,0.29,0.03
96.5,0.14,1.38,71.54,0.9,6.03,10,1.37,0.7799999713897705,0.24,0.06,0.91,88.89,40000,160,0.28,0.03
96.58,0.13,1.45,71.62,0.67,6.4,10,1.43,0.75,0.23,0.06,0.91,93.33,42000,170,0.28,0.03
96.52,0.13,1.35,72.32,0.5,6.75,10,1.34,0.7799999713897705,0.23,0.06,0.91,97.78,44000,180,0.28,0.03
97.19,0.11,1.46,72.76,0.24,6.8,10,1.43,0.7400000095367432,0.21,0.06,0.92,100.0,45000,190,0.27,0.03
